class,rank,token,mean_abs_shap
538,1,000 as,0.0003891310815641088
538,2,000,0.00034900146289400263
538,3,000 and,0.0003263047040579898
539,1,000 as,0.0004033372229511359
539,2,000 and,0.0003900967747742535
539,3,000,0.0003116868338584869
540,1,000 as,0.00033932129049086266
540,2,000 and,0.0003287486029668525
540,3,000,0.00028029687963778885
541,1,000 as,0.0004337601959321292
541,2,000,0.00038469746236171275
541,3,000 and,0.0003790055197288076
542,1,000 as,0.00038240375021742883
542,2,000 and,0.0003167066122870403
542,3,000,0.00031069476326186764
543,1,000 as,0.0004522363629469381
543,2,000,0.0003940586312836606
543,3,000 and,0.0003850485628426743
544,1,000 as,0.00042081055903677784
544,2,000 and,0.00034556723234515095
544,3,000,0.0003411458531278381
545,1,000 as,0.00039941065690510936
545,2,000,0.0003805398452484917
545,3,000 and,0.0003594112415958954
546,1,000 as,0.00043837058428470866
546,2,000,0.0004355412396201322
546,3,000 and,0.0003561458908051315
547,1,000,0.00039703561359530213
547,2,000 as,0.00037656706304026313
547,3,000 and,0.00032899546616457765
548,1,000 as,0.00039853450737308704
548,2,000,0.0003503330629337642
548,3,000 and,0.00033504609113394455
549,1,000 as,0.00035011118734775044
549,2,000 and,0.00030898615843707734
549,3,000,0.0002605513520399279
550,1,000,0.00039110315540313666
550,2,000 as,0.000378895811471793
550,3,000 and,0.0003605011515476892
551,1,000 as,0.0003682941912529301
551,2,000 and,0.0003317487026238892
551,3,000,0.0002973611280384518
552,1,000,0.000402384702701482
552,2,000 as,0.000389332178917259
552,3,000 and,0.0003292645197840787
553,1,000 as,0.0003545806321676766
553,2,000,0.0003444445280850372
553,3,000 and,0.000315090012283522
554,1,000 as,0.00033860013038238766
554,2,000 and,0.00031707144565469114
554,3,000,0.0003123608054151957
555,1,000,0.00037627348384198925
555,2,000 as,0.00035991929825335023
555,3,000 and,0.0003382687561587656
556,1,000 as,0.00034804665428076116
556,2,000,0.00032003308674718154
556,3,000 and,0.0003079563928749895
557,1,000 and,0.0003870809921977003
557,2,000 as,0.0003527336022291256
557,3,000,0.0002804671203160255
558,1,000 as,0.00039110053242473686
558,2,000 and,0.0003424726272779077
558,3,000,0.00034244672083902963
559,1,000 and,0.00036138532608784323
559,2,000 as,0.0003548895976043767
559,3,000,0.0002565777595597113
560,1,000 as,0.0003724196548980293
560,2,000,0.000296870224977317
560,3,000 and,0.0002678021364820225
561,1,000 as,0.0003888340650793402
561,2,000,0.0003500331659984048
561,3,000 and,0.0003077987451993271
562,1,000 as,0.0004815612054619583
562,2,000 and,0.00039593075561745485
562,3,000,0.00038332993816886417
563,1,000 as,0.00038337163923669464
563,2,000,0.00034347455995924404
563,3,000 and,0.00033681946768486585
564,1,000 as,0.0003745321702334246
564,2,000,0.0003437815779675756
564,3,000 and,0.00033007192426959026
565,1,000 as,0.0003545716312147999
565,2,000 and,0.00032543769886846357
565,3,000,0.00031400598538632355
566,1,000 as,0.0003768132175587124
566,2,000,0.00037208764564705844
566,3,000 and,0.00033901940153173535
567,1,000 as,0.0004017974936996156
567,2,000 and,0.0003209799308874352
567,3,000,0.0003153077686773961
568,1,000 as,0.0004170967136437198
568,2,000 and,0.0003552174496379663
568,3,000,0.0003185343612257841
569,1,000 as,0.00043627087476046366
569,2,000 and,0.0003366622779044906
569,3,000,0.0003348053274040125
570,1,000 as,0.00041540558906053563
570,2,000 and,0.00036198385415285524
570,3,000,0.00036112712132940354
571,1,000 and,0.0003503902753728038
571,2,000 as,0.00033673912491669446
571,3,000,0.00029107622770001886
572,1,000,0.000398825131753185
572,2,000 as,0.0003969820179794758
572,3,000 and,0.0003314167277556444
573,1,000 as,0.0003542773372409706
573,2,000 and,0.0003179751545381577
573,3,000,0.00026961338338519987
574,1,000 as,0.00035921371080638477
574,2,000 and,0.00034539230461771184
574,3,000,0.00034044496180963543
575,1,000 as,0.00045547067305558195
575,2,000 and,0.00037036781443921954
575,3,000,0.00036082274385532966
576,1,000 as,0.0004639114298377746
576,2,000 and,0.00038534424859668596
576,3,000,0.0003772976131483956
577,1,000 as,0.000418293514913775
577,2,000 and,0.00033320552880929523
577,3,000,0.0003319812932190106
578,1,000,0.00035106179036302286
578,2,000 as,0.00034652847637136106
578,3,000 and,0.00033791769239497954
579,1,000 as,0.00040615784065388546
579,2,000 and,0.00037892436559960256
579,3,000,0.00033652720854509004
580,1,000 as,0.00041953331081238086
580,2,000,0.0003748631757197327
580,3,000 and,0.0003300438691648143
581,1,000 as,0.00047698447934289937
581,2,000,0.00041104406453535547
581,3,000 and,0.00040854439362660977
582,1,000 as,0.0004008473824615446
582,2,000 and,0.0003278190985269277
582,3,000,0.00031968497434093474
583,1,000,0.00037181364172112727
583,2,000 and,0.0003663754648904434
583,3,000 as,0.000357002250657684
584,1,000 as,0.00039812555177526506
584,2,000 and,0.00036272809246673635
584,3,000,0.0003319887550810846
585,1,000 as,0.00041106193724807304
585,2,000 and,0.0003771778197299411
585,3,000,0.0003715784471252534
586,1,000 as,0.00035737363160062973
586,2,000,0.0002995760978970066
586,3,000 and,0.00029577575651758135
587,1,000 as,0.0003537482182704337
587,2,000 and,0.0002993004922015802
587,3,000,0.0002736217088366723
588,1,000 as,0.0003822855132782592
588,2,000,0.00035920784157912096
588,3,000 and,0.00033558980021417174
589,1,000 as,0.0004950560988453988
589,2,000,0.0004182725450102182
589,3,000 and,0.0004098757882795728
590,1,000 as,0.0004754256996309104
590,2,000,0.00040802047532689345
590,3,000 and,0.00039041625747745823
591,1,000 as,0.00045592408843022654
591,2,000,0.00042809686598770775
591,3,000 and,0.00041167536007330203
592,1,000 as,0.0003760286887418188
592,2,000 and,0.00037577334401627064
592,3,000,0.0002680849681730104
593,1,000 as,0.00044593089051304734
593,2,000 and,0.0003489091330215152
593,3,000,0.00034022287301205213
594,1,000 as,0.00044602432609519956
594,2,000 and,0.0003476276283469424
594,3,000,0.00033833303857796186
595,1,000 as,0.00044340521746024205
595,2,000,0.0004062142475082331
595,3,000 and,0.0003671147708399264
596,1,000 as,0.0003817795153836307
596,2,000,0.00034297491860904545
596,3,000 and,0.0003426739764909877
597,1,000,0.0003709751443885594
597,2,000 as,0.00036827935686492704
597,3,000 and,0.0003313072520379787
598,1,000 and,0.00033433106344228733
598,2,000 as,0.0003165967862021403
598,3,000,0.00029033084428739536
599,1,000 as,0.0004280547400601911
599,2,000,0.00036141946341863265
599,3,000 and,0.00034623160013383804
600,1,000 as,0.00043849420699232133
600,2,000 and,0.0003575757283432369
600,3,000,0.00034423118720790246
601,1,000 as,0.0003696942437194196
601,2,000 and,0.0003378223645456397
601,3,000,0.00030031407681094827
602,1,000,0.00042664981738326706
602,2,000 as,0.0003619270010387304
602,3,000 and,0.00033271063642565616
603,1,000 as,0.0004461246221730062
603,2,000 and,0.0003915221323037582
603,3,000,0.0003660973943443564
604,1,000 as,0.00047157819069428675
604,2,000,0.0003918626179796222
604,3,000 and,0.00038305714358442616
605,1,000 as,0.0003595781151959862
605,2,000,0.00033439178504531285
605,3,000 and,0.00032182356774024175
606,1,000 as,0.000514999758581831
606,2,000,0.0004245180124152698
606,3,000 and,0.00038774870166418844
607,1,000 as,0.00041321703979279385
607,2,000,0.0003549614758098924
607,3,000 and,0.0003548057705106493
608,1,000 as,0.00040382316024260297
608,2,000 and,0.0003386802890205294
608,3,000,0.00031213440844624025
609,1,000 as,0.00047314768292120487
609,2,000 and,0.0003614590844699235
609,3,000,0.00034807987567331055
610,1,000,0.0004309162765859702
610,2,000 as,0.0004256595164702972
610,3,000 and,0.0003684523670583881
611,1,000 as,0.00038024397701928844
611,2,000,0.00034338354826517415
611,3,000 and,0.000317914789432539
612,1,000 as,0.0003979310766383852
612,2,000 and,0.00035814273565512925
612,3,000,0.00033984835281792057
613,1,000,0.0004269031416528158
613,2,000 as,0.0003611793853104893
613,3,000 and,0.00034262466121625875
614,1,000 as,0.0003840696541831811
614,2,000 and,0.0003254513906204809
614,3,000,0.0003234935180140761
615,1,000 as,0.00044655874216111403
615,2,000 and,0.0003863004798294957
615,3,000,0.00038488487102935037
616,1,000 as,0.00040844705666042965
616,2,000,0.0004039538468919042
616,3,000 and,0.00031982164536820357
617,1,000 as,0.00035765683284850563
617,2,000 and,0.00034350674219490405
617,3,000,0.0003104054972286468
618,1,000 as,0.00037370452817006973
618,2,000 and,0.00032448153143481006
618,3,000,0.0002934624589776635
619,1,000 as,0.0003770295244658319
619,2,000 and,0.0003572293306822875
619,3,000,0.0003444234263549832
620,1,000 as,0.0003743860916704061
620,2,000 and,0.00033324964553536126
620,3,000,0.00032735276568760576
621,1,000 as,0.0004571973113375941
621,2,000 and,0.000387421830467631
621,3,000,0.00036227022867920566
622,1,000 as,0.0003961006897536791
622,2,000,0.0003521412891221985
622,3,000 and,0.0003378749996184352
623,1,000,0.0004257184465669306
623,2,000 as,0.00041765866764945683
623,3,000 and,0.000354163452560753
624,1,000 as,0.000450213747733493
624,2,000,0.00042443388483461453
624,3,000 and,0.00036055813695543823
625,1,000 as,0.000368230186398396
625,2,000 and,0.000324912623119645
625,3,000,0.0003212260330740796
626,1,000 as,0.000361276847033968
626,2,000 and,0.0003537341549410444
626,3,000,0.0002874985300623095
627,1,000 and,0.0004276379550931043
627,2,000 as,0.00039026903722873176
627,3,000,0.0003805710421494306
628,1,000 as,0.0004436037976229338
628,2,000,0.00040015219304682974
628,3,000 and,0.00034343196969613263
629,1,000 as,0.00034390657964580417
629,2,000 and,0.0003405927571591557
629,3,000,0.00032793819378603534
630,1,000 as,0.00039114173055089193
630,2,000,0.0003454689353033497
630,3,000 and,0.0003400207135196681
631,1,000 as,0.000404604098954015
631,2,000 and,0.0003316907948190452
631,3,000,0.00029928157211764106
632,1,000 as,0.0003923027738880231
632,2,000 and,0.0003823512705049082
632,3,000,0.0003656880197149541
633,1,000 as,0.00034464307850454493
633,2,000 and,0.0003382803132001108
633,3,000,0.00032223756521856435
634,1,000,0.0004356477523233133
634,2,000 as,0.0004261387972323401
634,3,000 and,0.00036364301619775784
635,1,000 as,0.000399950811786861
635,2,000,0.0003781436893509704
635,3,000 and,0.00035898144882935977
636,1,000 as,0.00035746165281840177
636,2,000 and,0.0003499467872156574
636,3,000,0.00024460027910788896
637,1,000 and,0.0003516907562127428
637,2,000,0.00032263499055804165
637,3,000 as,0.0002983513889502935
638,1,000 as,0.0004088759333310879
638,2,000,0.00037403800446857724
638,3,000 and,0.0003660850161499226
639,1,000 as,0.00041394212035195425
639,2,000,0.0003402069176909305
639,3,000 and,0.00032876838535133944
640,1,000 as,0.00042669209376111324
640,2,000 and,0.00037556491796498186
640,3,000,0.00031544498356233597
641,1,000 as,0.0003956577978463782
641,2,000,0.0003881576370652662
641,3,000 and,0.000323594439642102
642,1,000,0.0003665455996211027
642,2,000 as,0.00034908029659133654
642,3,000 and,0.0003005751797331016
643,1,000 as,0.00036934566149024115
643,2,000,0.0003521325445489402
643,3,000 and,0.0003273897489155342
644,1,000 as,0.0003845142430383968
644,2,000,0.00033480108265754056
644,3,000 and,0.0002981294239513387
645,1,000 as,0.00034946317237301576
645,2,000 and,0.00033341017561611607
645,3,000,0.00033105611809122336
646,1,000 as,0.0004058131191511255
646,2,000 and,0.00034212826738578135
646,3,000,0.0003195538774937629
